,playerId,gameWeek,firstName,secondName,position,teamId,minutes,eventPoints,totalPoints,goalsScored,assists,cleanSheets,goalsConceded,penaltiesSaved,penaltiesMissed,ownGoals,yellowCards,redCards,saves,bonus,bonusPointsSystem,dreamTeamCount,nowCost,costChangeEvent,costChangeStart,selectedByPercent,valueForm,valueSeason,transfersIn,transfersInEvent,transfersOut,transfersOutEvent,influence,creativity,threat,ictIndex,expectedGoals,expectedAssists,expectedGoalInvolvements,expectedGoalsConceded,expectedGoalsPer90,expectedAssistsPer90,expectedGoalInvolvementsPer90,expectedGoalsConcededPer90,goalsConcededPer90,startsPer90,cleanSheetsPer90
368,111,4,Yehor,Yarmoliuk,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,2.2,0.2,0.7,0,0,0,0,0,0.3,1.0,0.0,0.04,0.0,0.04,0.0,0,0,0,0,0,0,0
369,111,5,Yehor,Yarmoliuk,3,4,62,0,2,0,0,0,2,0,0,0,0,0,0,0,13,0,45,0,0,2.2,0.2,0.7,0,0,0,0,17,5.1,0.0,2.2,0.0,0.01,0.01,3.01,0,0,0,0,0,0,0
370,112,1,Mathias,Jorgensen,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
371,112,4,Mathias,Jorgensen,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
372,112,5,Mathias,Jorgensen,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
373,113,1,Simon,Adingra,3,5,45,0,6,1,0,0,0,0,0,0,0,0,0,0,24,0,55,0,0,0.9,0.2,2.5,0,0,0,0,39,6.5,26.0,7.2,0.17,0.05,0.22,0.21,0,0,0,0,0,0,0
374,113,5,Simon,Adingra,3,5,61,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,55,0,0,0.9,0.2,2.5,0,0,0,0,1,12.6,10.0,2.4,0.03,0.02,0.05,0.86,0,0,0,0,0,0,0
375,114,1,Benicio,Baker-Boaitey,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
376,114,5,Benicio,Baker-Boaitey,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
377,115,1,Carlos,Baleba,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.1,0.4,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
378,115,5,Carlos,Baleba,3,5,61,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,50,0,0,0.1,0.4,1.4,0,0,0,0,2,2.2,2.0,0.6,0.03,0.01,0.04,0.86,0,0,0,0,0,0,0
379,116,1,Valentín,Barco,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,7.9,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
380,116,5,Valentín,Barco,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,7.9,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
381,117,1,Facundo,Buonanotte,3,11,78,0,2,0,0,0,1,0,0,0,0,0,0,0,13,0,50,0,0,0.3,0.4,2.6,0,0,0,0,11,19.9,0.0,3.1,0.0,0.19,0.19,0.98,0,0,0,0,0,0,0
382,117,5,Facundo,Buonanotte,3,11,34,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,50,0,0,0.3,0.4,2.6,0,0,0,0,1,1.7,5.0,0.8,0.04,0.01,0.05,0.22,0,0,0,0,0,0,0
383,118,1,Amario,Cozier-Duberry,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
384,118,5,Amario,Cozier-Duberry,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
385,119,1,Mahmoud,Dahoud,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
386,119,5,Mahmoud,Dahoud,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
387,120,1,Lewis,Dunk,2,5,75,0,6,0,0,1,0,0,0,0,0,0,0,0,23,0,46,0,1,7.9,0.6,3.5,0,0,0,0,7,0.3,6.0,1.3,0.07,0.0,0.07,0.45,0,0,0,0,0,0,0
388,120,5,Lewis,Dunk,2,5,90,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,46,0,1,7.9,0.6,3.5,0,0,0,0,13,5.1,0.0,1.9,0.0,0.03,0.03,1.53,0,0,0,0,0,0,0
389,121,1,Julio,Enciso,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.1,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
390,121,5,Julio,Enciso,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.1,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
391,122,1,Pervis,Estupiñán,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.5,0.1,0.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
392,122,5,Pervis,Estupiñán,2,5,81,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,50,0,0,0.5,0.1,0.4,0,0,0,0,11,41.3,8.0,6.1,0.02,0.17,0.19,1.53,0,0,0,0,0,0,0
393,123,1,Evan,Ferguson,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0.2,0.1,0.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
394,123,5,Evan,Ferguson,4,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,55,0,0,0.2,0.1,0.4,0,0,0,0,0,0.0,5.0,0.5,0.05,0.0,0.05,0.0,0,0,0,0,0,0,0
395,124,1,Billy,Gilmour,3,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50,0,0,0.1,0.0,0.6,0,0,0,0,0,7.6,0.0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
396,124,5,Billy,Gilmour,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.1,0.0,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
397,125,1,Pascal,Groß,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
398,125,5,Pascal,Groß,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
399,126,1,Jack,Hinshelwood,3,5,90,0,3,0,0,1,0,0,0,0,0,0,0,0,14,0,50,0,0,0.1,0.9,3.8,0,0,0,0,11,6.1,2.0,2.0,0.0,0.01,0.01,0.45,0,0,0,0,0,0,0
400,126,5,Jack,Hinshelwood,3,5,90,0,10,1,0,0,2,0,0,0,0,0,0,3,36,0,50,0,0,0.1,0.9,3.8,0,0,0,0,40,26.6,17.0,8.4,0.12,0.15,0.27,1.53,0,0,0,0,0,0,0
401,127,1,Ibrahim,Osman,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
402,127,5,Ibrahim,Osman,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
403,128,1,Igor Julio,dos Santos de Paulo,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
404,128,5,Igor Julio,dos Santos de Paulo,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
405,129,1,João Pedro,Junqueira de Jesus,4,5,81,0,2,0,0,1,0,0,0,0,0,0,0,0,9,0,56,-1,1,26.3,0.5,3.4,0,0,0,0,5,10.8,7.0,2.3,0.03,0.02,0.05,0.45,0,0,0,0,0,0,0
406,129,5,João Pedro,Junqueira de Jesus,4,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,56,-1,1,26.3,0.5,3.4,0,0,0,0,1,1.0,4.0,0.6,0.02,0.0,0.02,0.0,0,0,0,0,0,0,0
407,130,1,Kacper,Kozłowski,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
408,130,5,Kacper,Kozłowski,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
409,131,1,Tariq,Lamptey,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
410,131,5,Tariq,Lamptey,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
411,132,1,Solly,March,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
412,132,5,Solly,March,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
413,133,1,Adrian,Mazilu,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
414,133,5,Adrian,Mazilu,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
415,134,1,James,Milner,3,5,81,0,2,0,0,1,0,0,0,0,1,0,0,0,10,0,50,0,0,0.1,0.1,1.0,0,0,0,0,22,43.8,4.0,7.0,0.0,0.11,0.11,0.45,0,0,0,0,0,0,0
416,134,5,James,Milner,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.1,0.1,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
417,135,1,Yankuba,Minteh,3,5,45,0,4,0,1,0,0,0,0,0,0,0,0,0,18,0,55,0,0,2.1,0.4,2.4,0,0,0,0,25,31.4,8.0,6.4,0.0,0.65,0.65,0.25,0,0,0,0,0,0,0
418,135,5,Yankuba,Minteh,3,5,28,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,55,0,0,2.1,0.4,2.4,0,0,0,0,8,23.6,2.0,3.4,0.0,0.06,0.06,0.67,0,0,0,0,0,0,0
419,136,1,Mitoma,Kaoru,3,5,88,0,8,1,0,1,0,0,0,0,0,0,0,0,27,0,67,0,2,9.6,0.5,3.6,0,0,0,0,48,4.1,80.0,13.2,0.97,0.04,1.01,0.45,0,0,0,0,0,0,0
420,136,5,Mitoma,Kaoru,3,5,90,0,5,0,1,0,2,0,0,0,0,0,0,0,21,0,67,0,2,9.6,0.5,3.6,0,0,0,0,15,34.7,8.0,5.8,0.0,0.22,0.22,1.53,0,0,0,0,0,0,0
421,137,1,Jakub,Moder,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
422,137,5,Jakub,Moder,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
423,138,1,Mark,O’Mahony,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
424,138,5,Mark,O’Mahony,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
425,139,1,Odeluga,Offiah,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
426,139,5,Odeluga,Offiah,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
427,140,1,Cameron,Peupion,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
428,140,5,Cameron,Peupion,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
429,141,1,Jeremy,Sarmiento Morante,3,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,49,0,-1,0.0,0.0,0.2,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
430,141,5,Jeremy,Sarmiento Morante,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
431,142,1,Jason,Steele,1,5,90,0,7,0,0,1,0,0,0,0,0,0,1,1,31,0,45,0,0,2.0,0.0,2.0,0,0,0,0,18,0.0,0.0,1.9,0.0,0.0,0.0,0.45,0,0,0,0,0,0,0
432,142,5,Jason,Steele,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2.0,0.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
433,143,1,Deniz,Undav,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
434,143,5,Deniz,Undav,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
435,144,1,Jan Paul,van Hecke,2,5,90,0,6,0,0,1,0,0,0,0,0,0,0,0,28,0,45,0,0,0.8,0.9,4.2,0,0,0,0,18,0.5,0.0,1.9,0.0,0.0,0.0,0.45,0,0,0,0,0,0,0
436,144,5,Jan Paul,van Hecke,2,5,90,0,4,0,1,0,2,0,0,0,0,0,0,0,15,0,45,0,0,0.8,0.9,4.2,0,0,0,0,30,15.3,2.0,4.8,0.0,0.05,0.05,1.53,0,0,0,0,0,0,0
437,145,1,Joël,Veltman,2,5,90,0,8,0,0,1,0,0,0,0,0,0,0,2,34,0,45,0,0,3.7,0.7,4.4,0,0,0,0,20,1.3,0.0,2.2,0.0,0.0,0.0,0.45,0,0,0,0,0,0,0
438,145,5,Joël,Veltman,2,5,90,0,1,0,0,0,2,0,0,0,0,0,0,0,-1,0,45,0,0,3.7,0.7,4.4,0,0,0,0,10,3.3,4.0,1.8,0.0,0.01,0.01,1.53,0,0,0,0,0,0,0
439,146,1,Bart,Verbruggen,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2.1,0.7,2.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
440,146,5,Bart,Verbruggen,1,5,90,0,1,0,0,0,2,0,0,0,0,0,2,0,7,0,45,0,0,2.1,0.7,2.2,0,0,0,0,19,0.0,0.0,1.9,0.0,0.0,0.0,1.53,0,0,0,0,0,0,0
441,147,1,Adam,Webster,2,5,14,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,44,0,-1,0.1,0.0,0.2,0,0,0,0,5,0.7,2.0,0.8,0.0,0.02,0.02,0.0,0,0,0,0,0,0,0
442,147,5,Adam,Webster,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.1,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
443,148,1,Danny,Welbeck,4,5,90,0,12,1,1,1,0,0,0,0,0,0,0,3,41,0,58,0,3,19.1,0.6,5.3,0,0,0,0,61,24.8,25.0,11.1,0.2,0.04,0.24,0.45,0,0,0,0,0,0,0
444,148,5,Danny,Welbeck,4,5,90,0,6,1,0,0,2,0,0,0,1,0,0,1,28,0,58,0,3,19.1,0.6,5.3,0,0,0,0,40,16.0,39.0,9.5,0.37,0.06,0.43,1.53,0,0,0,0,0,0,0
445,149,1,Mats,Wieffer,3,5,90,0,6,0,1,1,0,0,0,0,0,0,0,0,20,0,49,0,-1,0.1,0.1,1.4,0,0,0,0,31,16.3,0.0,4.7,0.0,0.02,0.02,0.45,0,0,0,0,0,0,0
446,149,5,Mats,Wieffer,3,5,28,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,49,0,-1,0.1,0.1,1.4,0,0,0,0,9,12.4,2.0,2.4,0.0,0.01,0.01,0.67,0,0,0,0,0,0,0
447,150,1,Andrey,Nascimento dos Santos,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
448,150,5,Andrey,Nascimento dos Santos,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
449,151,1,Ângelo Gabriel,Borges Damaceno,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
450,151,5,Ângelo Gabriel,Borges Damaceno,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
451,152,1,Kepa,Arrizabalaga,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.5,0.5,1.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
452,152,4,Kepa,Arrizabalaga,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.5,0.5,1.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
453,152,5,Kepa,Arrizabalaga,1,3,90,0,4,0,0,0,3,0,0,0,0,0,9,0,14,0,45,0,0,0.5,0.5,1.6,0,0,0,0,59,0.0,0.0,5.9,0.0,0.0,0.0,2.06,0,0,0,0,0,0,0
454,153,1,Benoît,Badiashile,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
455,153,5,Benoît,Badiashile,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
456,154,1,Lucas,Bergström,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
457,154,5,Lucas,Bergström,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
458,155,1,Marcus,Bettinelli,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
459,155,5,Marcus,Bettinelli,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
460,156,1,Armando,Broja,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
461,156,5,Armando,Broja,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
462,157,1,Moisés,Caicedo Corozo,3,6,90,0,1,0,0,0,2,0,0,0,1,0,0,0,12,0,49,0,-1,0.8,0.8,2.9,0,0,0,0,11,28.3,2.0,4.2,0.03,0.06,0.09,0.77,0,0,0,0,0,0,0
463,157,5,Moisés,Caicedo Corozo,3,6,90,0,6,0,1,1,0,0,0,0,0,0,0,0,28,0,49,0,-1,0.8,0.8,2.9,0,0,0,0,54,21.2,5.0,8.1,0.08,0.41,0.49,0.85,0,0,0,0,0,0,0
464,158,1,Cesare,Casadei,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
465,158,5,Cesare,Casadei,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
466,159,1,Trevoh,Chalobah,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
467,159,5,Trevoh,Chalobah,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
468,160,1,Ben,Chilwell,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-2,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
469,160,5,Ben,Chilwell,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-2,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
470,161,1,Carney,Chukwuemeka,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
471,161,5,Carney,Chukwuemeka,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
472,162,1,Levi,Colwill,2,6,90,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,45,0,0,2.3,1.0,3.6,0,0,0,0,20,0.8,0.0,2.1,0.0,0.01,0.01,0.77,0,0,0,0,0,0,0
473,162,5,Levi,Colwill,2,6,90,0,7,0,0,1,0,0,0,0,0,0,0,1,29,0,45,0,0,2.3,1.0,3.6,0,0,0,0,26,13.6,4.0,4.4,0.0,0.31,0.31,0.85,0,0,0,0,0,0,0
474,163,1,Marc,Cucurella Saseta,2,6,79,0,2,0,0,0,1,0,0,0,0,0,0,0,16,0,50,0,0,6.1,0.8,2.8,0,0,0,0,18,4.0,2.0,2.4,0.0,0.02,0.02,0.69,0,0,0,0,0,0,0
475,163,5,Marc,Cucurella Saseta,2,6,90,0,5,0,0,1,0,0,0,0,1,0,0,0,28,0,50,0,0,6.1,0.8,2.8,0,0,0,0,21,1.4,0.0,2.2,0.0,0.0,0.0,0.85,0,0,0,0,0,0,0
476,164,1,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
477,164,5,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
